"","time","location","Location_name","power"
"18594","2020-04-08 09:10:00",2,"Northwest",5
"18595","2020-04-08 09:10:00",2,"Northwest",4
"18596","2020-04-08 09:10:00",2,"Northwest",4
"18597","2020-04-08 09:10:00",2,"Northwest",4
"18598","2020-04-08 09:10:00",2,"Northwest",4
"18599","2020-04-08 09:10:00",2,"Northwest",4
"18600","2020-04-08 09:10:00",2,"Northwest",4
"18601","2020-04-08 09:10:00",2,"Northwest",4
"18602","2020-04-08 09:10:00",2,"Northwest",3
"18603","2020-04-08 09:10:00",2,"Northwest",5
"18604","2020-04-08 09:10:00",2,"Northwest",5
"18605","2020-04-08 09:10:00",2,"Northwest",3
"18606","2020-04-08 09:10:00",2,"Northwest",4
"18607","2020-04-08 09:10:00",2,"Northwest",4
"18608","2020-04-08 09:10:00",2,"Northwest",4
"18609","2020-04-08 09:10:00",2,"Northwest",4
"18610","2020-04-08 09:10:00",2,"Northwest",4
"18611","2020-04-08 09:10:00",2,"Northwest",4
"18612","2020-04-08 09:10:00",2,"Northwest",4
"18613","2020-04-08 09:10:00",2,"Northwest",4
"18614","2020-04-08 09:10:00",2,"Northwest",3
"18615","2020-04-08 09:10:00",2,"Northwest",5
"18616","2020-04-08 09:10:00",2,"Northwest",4
"18617","2020-04-08 09:10:00",2,"Northwest",3
"18618","2020-04-08 09:10:00",2,"Northwest",4
"18619","2020-04-08 09:10:00",2,"Northwest",5
"18620","2020-04-08 09:10:00",2,"Northwest",5
"18621","2020-04-08 09:10:00",2,"Northwest",5
"18622","2020-04-08 09:10:00",2,"Northwest",3
"18623","2020-04-08 09:10:00",2,"Northwest",5
"18624","2020-04-08 09:10:00",2,"Northwest",5
"18625","2020-04-08 09:10:00",2,"Northwest",4
"18626","2020-04-08 09:10:00",2,"Northwest",3
"18627","2020-04-08 09:10:00",2,"Northwest",5
"18628","2020-04-08 09:10:00",2,"Northwest",4
"18629","2020-04-08 09:10:00",2,"Northwest",2
"18630","2020-04-08 09:10:00",2,"Northwest",4
"18631","2020-04-08 09:10:00",2,"Northwest",7
"18632","2020-04-08 09:10:00",2,"Northwest",4
"18633","2020-04-08 09:10:00",2,"Northwest",5
"18634","2020-04-08 09:10:00",2,"Northwest",4
"18635","2020-04-08 09:10:00",2,"Northwest",4
"18636","2020-04-08 09:10:00",2,"Northwest",4
"18637","2020-04-08 09:10:00",2,"Northwest",4
"18638","2020-04-08 09:10:00",2,"Northwest",5
"18639","2020-04-08 09:10:00",2,"Northwest",4
"18640","2020-04-08 09:10:00",2,"Northwest",4
"18641","2020-04-08 09:10:00",2,"Northwest",4
"18642","2020-04-08 09:10:00",2,"Northwest",3
"18643","2020-04-08 09:10:00",2,"Northwest",4
"18644","2020-04-08 09:10:00",2,"Northwest",5
"18645","2020-04-08 09:10:00",2,"Northwest",2
"18646","2020-04-08 09:10:00",2,"Northwest",4
"18647","2020-04-08 09:10:00",2,"Northwest",4
"18648","2020-04-08 09:10:00",2,"Northwest",5
"18649","2020-04-08 09:10:00",2,"Northwest",4
"18650","2020-04-08 09:10:00",2,"Northwest",5
"18651","2020-04-08 09:10:00",2,"Northwest",4
"18652","2020-04-08 09:10:00",2,"Northwest",4
"18653","2020-04-08 09:10:00",2,"Northwest",4
"18654","2020-04-08 09:10:00",2,"Northwest",4
"18655","2020-04-08 09:10:00",2,"Northwest",4
"18656","2020-04-08 09:10:00",2,"Northwest",3
"18657","2020-04-08 09:10:00",2,"Northwest",3
"18658","2020-04-08 09:10:00",2,"Northwest",3
"18659","2020-04-08 09:10:00",2,"Northwest",4
"18660","2020-04-08 09:10:00",2,"Northwest",3
"18661","2020-04-08 09:10:00",2,"Northwest",5
"18662","2020-04-08 09:10:00",2,"Northwest",4
"18663","2020-04-08 09:10:00",2,"Northwest",3
"18664","2020-04-08 09:10:00",2,"Northwest",4
"18665","2020-04-08 09:10:00",2,"Northwest",3
"18666","2020-04-08 09:10:00",2,"Northwest",3
"18667","2020-04-08 09:10:00",2,"Northwest",4
"18668","2020-04-08 09:10:00",2,"Northwest",5
"18669","2020-04-08 09:10:00",2,"Northwest",4
"18670","2020-04-08 09:10:00",2,"Northwest",4
"18671","2020-04-08 09:10:00",2,"Northwest",4
"18672","2020-04-08 09:10:00",2,"Northwest",4
"18673","2020-04-08 09:10:00",2,"Northwest",5
"18674","2020-04-08 09:10:00",2,"Northwest",3
"18675","2020-04-08 09:10:00",3,"Old Town",7
"18676","2020-04-08 09:10:00",3,"Old Town",7
"18677","2020-04-08 09:10:00",3,"Old Town",7
"18678","2020-04-08 09:10:00",3,"Old Town",7
"18679","2020-04-08 09:10:00",3,"Old Town",8
"18680","2020-04-08 09:10:00",3,"Old Town",8
"18681","2020-04-08 09:10:00",3,"Old Town",7
"18682","2020-04-08 09:10:00",3,"Old Town",7
"18683","2020-04-08 09:10:00",3,"Old Town",7
"18684","2020-04-08 09:10:00",3,"Old Town",9
"18685","2020-04-08 09:10:00",3,"Old Town",7
"18686","2020-04-08 09:10:00",3,"Old Town",7
"18687","2020-04-08 09:10:00",3,"Old Town",7
"18688","2020-04-08 09:10:00",3,"Old Town",6
"18689","2020-04-08 09:10:00",3,"Old Town",8
"18690","2020-04-08 09:10:00",3,"Old Town",9
"18691","2020-04-08 09:10:00",3,"Old Town",7
"18692","2020-04-08 09:10:00",3,"Old Town",9
"18693","2020-04-08 09:10:00",3,"Old Town",8
"18694","2020-04-08 09:10:00",3,"Old Town",8
"18695","2020-04-08 09:10:00",3,"Old Town",9
"18696","2020-04-08 09:10:00",3,"Old Town",7
"18697","2020-04-08 09:10:00",3,"Old Town",6
"18698","2020-04-08 09:10:00",3,"Old Town",7
"18699","2020-04-08 09:10:00",3,"Old Town",7
"18700","2020-04-08 09:10:00",3,"Old Town",8
"18701","2020-04-08 09:10:00",3,"Old Town",8
"18702","2020-04-08 09:10:00",3,"Old Town",8
"18703","2020-04-08 09:10:00",3,"Old Town",8
"18704","2020-04-08 09:10:00",3,"Old Town",9
"18705","2020-04-08 09:10:00",3,"Old Town",7
"18706","2020-04-08 09:10:00",3,"Old Town",8
"18707","2020-04-08 09:10:00",3,"Old Town",9
"18708","2020-04-08 09:10:00",3,"Old Town",7
"18709","2020-04-08 09:10:00",3,"Old Town",7
"18710","2020-04-08 09:10:00",3,"Old Town",8
"18711","2020-04-08 09:10:00",3,"Old Town",8
"18712","2020-04-08 09:10:00",3,"Old Town",8
"18713","2020-04-08 09:10:00",3,"Old Town",8
"18714","2020-04-08 09:10:00",3,"Old Town",7
"18715","2020-04-08 09:10:00",3,"Old Town",9
"18716","2020-04-08 09:10:00",3,"Old Town",8
"18717","2020-04-08 09:10:00",3,"Old Town",7
"18718","2020-04-08 09:10:00",3,"Old Town",8
"18719","2020-04-08 09:10:00",3,"Old Town",7
"18720","2020-04-08 09:10:00",3,"Old Town",9
"18721","2020-04-08 09:10:00",3,"Old Town",8
"18722","2020-04-08 09:10:00",3,"Old Town",8
"18723","2020-04-08 09:10:00",3,"Old Town",7
"18724","2020-04-08 09:10:00",3,"Old Town",8
"18725","2020-04-08 09:10:00",3,"Old Town",7
"18726","2020-04-08 09:10:00",3,"Old Town",9
"18727","2020-04-08 09:10:00",3,"Old Town",8
"18728","2020-04-08 09:10:00",3,"Old Town",8
"18729","2020-04-08 09:10:00",3,"Old Town",8
"18730","2020-04-08 09:10:00",3,"Old Town",9
"18731","2020-04-08 09:10:00",3,"Old Town",8
"18732","2020-04-08 09:10:00",3,"Old Town",7
"18733","2020-04-08 09:10:00",3,"Old Town",8
"18734","2020-04-08 09:10:00",3,"Old Town",9
"18735","2020-04-08 09:10:00",3,"Old Town",7
"18736","2020-04-08 09:10:00",3,"Old Town",7
"18737","2020-04-08 09:10:00",3,"Old Town",8
"18738","2020-04-08 09:10:00",3,"Old Town",7
"18739","2020-04-08 09:10:00",3,"Old Town",8
"18740","2020-04-08 09:10:00",3,"Old Town",8
"18741","2020-04-08 09:10:00",3,"Old Town",7
"18742","2020-04-08 09:10:00",3,"Old Town",8
"18743","2020-04-08 09:10:00",3,"Old Town",7
"18744","2020-04-08 09:10:00",3,"Old Town",8
"18745","2020-04-08 09:10:00",3,"Old Town",8
"18746","2020-04-08 09:10:00",3,"Old Town",7
"18747","2020-04-08 09:10:00",3,"Old Town",7
"18748","2020-04-08 09:10:00",3,"Old Town",8
"18749","2020-04-08 09:10:00",3,"Old Town",8
"18750","2020-04-08 09:10:00",3,"Old Town",8
"18751","2020-04-08 09:10:00",3,"Old Town",8
"18752","2020-04-08 09:10:00",3,"Old Town",9
"18753","2020-04-08 09:10:00",3,"Old Town",8
"18754","2020-04-08 09:10:00",3,"Old Town",8
"18755","2020-04-08 09:10:00",3,"Old Town",7
"18756","2020-04-08 09:10:00",3,"Old Town",9
"18757","2020-04-08 09:10:00",3,"Old Town",9
"18758","2020-04-08 09:10:00",3,"Old Town",8
"18759","2020-04-08 09:10:00",3,"Old Town",8
"18760","2020-04-08 09:10:00",3,"Old Town",8
"18761","2020-04-08 09:10:00",3,"Old Town",9
"18762","2020-04-08 09:10:00",3,"Old Town",9
"18763","2020-04-08 09:10:00",3,"Old Town",7
"18764","2020-04-08 09:10:00",3,"Old Town",9
"18765","2020-04-08 09:10:00",3,"Old Town",6
"18766","2020-04-08 09:10:00",3,"Old Town",10
"18767","2020-04-08 09:10:00",3,"Old Town",7
"18768","2020-04-08 09:10:00",3,"Old Town",8
"18769","2020-04-08 09:10:00",3,"Old Town",9
"18770","2020-04-08 09:10:00",3,"Old Town",8
"18771","2020-04-08 09:10:00",3,"Old Town",7
"18772","2020-04-08 09:10:00",3,"Old Town",7
"18773","2020-04-08 09:10:00",3,"Old Town",8
"18774","2020-04-08 09:10:00",3,"Old Town",8
"18775","2020-04-08 09:10:00",3,"Old Town",8
"18776","2020-04-08 09:10:00",3,"Old Town",8
"18777","2020-04-08 09:10:00",3,"Old Town",8
"18778","2020-04-08 09:10:00",3,"Old Town",9
"18779","2020-04-08 09:10:00",3,"Old Town",8
"18780","2020-04-08 09:10:00",3,"Old Town",9
"18781","2020-04-08 09:10:00",3,"Old Town",8
"18782","2020-04-08 09:10:00",3,"Old Town",9
"18783","2020-04-08 09:10:00",3,"Old Town",8
"18784","2020-04-08 09:10:00",3,"Old Town",8
"18785","2020-04-08 09:10:00",3,"Old Town",8
"18786","2020-04-08 09:10:00",3,"Old Town",7
"18787","2020-04-08 09:10:00",3,"Old Town",8
"18788","2020-04-08 09:10:00",3,"Old Town",6
"18789","2020-04-08 09:10:00",3,"Old Town",8
"18790","2020-04-08 09:10:00",3,"Old Town",7
"18791","2020-04-08 09:10:00",3,"Old Town",7
"18792","2020-04-08 09:10:00",3,"Old Town",9
"18793","2020-04-08 09:10:00",3,"Old Town",7
"18794","2020-04-08 09:10:00",3,"Old Town",8
"18795","2020-04-08 09:10:00",3,"Old Town",8
"18796","2020-04-08 09:10:00",3,"Old Town",8
"18797","2020-04-08 09:10:00",3,"Old Town",8
"18798","2020-04-08 09:10:00",3,"Old Town",8
"18799","2020-04-08 09:10:00",3,"Old Town",6
"18800","2020-04-08 09:10:00",3,"Old Town",7
"18801","2020-04-08 09:10:00",3,"Old Town",8
"18802","2020-04-08 09:10:00",3,"Old Town",8
"18803","2020-04-08 09:10:00",3,"Old Town",8
"18804","2020-04-08 09:10:00",3,"Old Town",9
"18805","2020-04-08 09:10:00",3,"Old Town",9
"18806","2020-04-08 09:10:00",3,"Old Town",7
"18807","2020-04-08 09:10:00",3,"Old Town",7
"18808","2020-04-08 09:10:00",3,"Old Town",8
"18809","2020-04-08 09:10:00",3,"Old Town",8
"18810","2020-04-08 09:10:00",3,"Old Town",8
"18811","2020-04-08 09:10:00",3,"Old Town",7
"18812","2020-04-08 09:10:00",3,"Old Town",8
"18813","2020-04-08 09:10:00",3,"Old Town",7
"18814","2020-04-08 09:10:00",3,"Old Town",7
"18815","2020-04-08 09:10:00",3,"Old Town",7
"18816","2020-04-08 09:10:00",3,"Old Town",8
"18817","2020-04-08 09:10:00",3,"Old Town",9
"18818","2020-04-08 09:10:00",3,"Old Town",8
"18819","2020-04-08 09:10:00",3,"Old Town",9
"18820","2020-04-08 09:10:00",3,"Old Town",8
"18821","2020-04-08 09:10:00",3,"Old Town",8
"18822","2020-04-08 09:10:00",3,"Old Town",9
"18823","2020-04-08 09:10:00",3,"Old Town",8
"18824","2020-04-08 09:10:00",3,"Old Town",8
"18825","2020-04-08 09:10:00",3,"Old Town",8
"18826","2020-04-08 09:10:00",3,"Old Town",9
"18827","2020-04-08 09:10:00",3,"Old Town",8
"18828","2020-04-08 09:10:00",3,"Old Town",6
"18829","2020-04-08 09:10:00",3,"Old Town",9
"18830","2020-04-08 09:10:00",3,"Old Town",8
"18831","2020-04-08 09:10:00",3,"Old Town",8
"18832","2020-04-08 09:10:00",3,"Old Town",8
"18833","2020-04-08 09:10:00",3,"Old Town",8
"18834","2020-04-08 09:10:00",3,"Old Town",8
"18835","2020-04-08 09:10:00",3,"Old Town",9
"18836","2020-04-08 09:10:00",3,"Old Town",7
"18837","2020-04-08 09:10:00",3,"Old Town",7
"18838","2020-04-08 09:10:00",3,"Old Town",8
"18839","2020-04-08 09:10:00",3,"Old Town",9
"18840","2020-04-08 09:10:00",3,"Old Town",8
"18841","2020-04-08 09:10:00",3,"Old Town",8
"18842","2020-04-08 09:10:00",3,"Old Town",7
"18843","2020-04-08 09:10:00",3,"Old Town",9
"18844","2020-04-08 09:10:00",3,"Old Town",8
"18845","2020-04-08 09:10:00",3,"Old Town",8
"18846","2020-04-08 09:10:00",3,"Old Town",9
"18847","2020-04-08 09:10:00",3,"Old Town",9
"18848","2020-04-08 09:10:00",3,"Old Town",9
"18849","2020-04-08 09:10:00",3,"Old Town",7
"18850","2020-04-08 09:10:00",3,"Old Town",8
"18851","2020-04-08 09:10:00",3,"Old Town",8
"18852","2020-04-08 09:10:00",3,"Old Town",9
"18853","2020-04-08 09:10:00",3,"Old Town",9
"18854","2020-04-08 09:10:00",3,"Old Town",8
"18855","2020-04-08 09:10:00",3,"Old Town",10
"18856","2020-04-08 09:10:00",3,"Old Town",9
"18857","2020-04-08 09:10:00",3,"Old Town",7
"18858","2020-04-08 09:10:00",3,"Old Town",9
"18859","2020-04-08 09:10:00",3,"Old Town",8
"18860","2020-04-08 09:10:00",3,"Old Town",8
"18861","2020-04-08 09:10:00",3,"Old Town",8
"18862","2020-04-08 09:10:00",3,"Old Town",8
"18863","2020-04-08 09:10:00",3,"Old Town",7
"18864","2020-04-08 09:10:00",3,"Old Town",8
"18865","2020-04-08 09:10:00",3,"Old Town",8
"18866","2020-04-08 09:10:00",3,"Old Town",9
"18867","2020-04-08 09:10:00",3,"Old Town",8
"18868","2020-04-08 09:10:00",3,"Old Town",8
"18869","2020-04-08 09:10:00",3,"Old Town",8
"18870","2020-04-08 09:10:00",3,"Old Town",7
"18871","2020-04-08 09:10:00",3,"Old Town",9
"18872","2020-04-08 09:10:00",3,"Old Town",8
"18873","2020-04-08 09:10:00",3,"Old Town",7
"18874","2020-04-08 09:10:00",3,"Old Town",8
"18875","2020-04-08 09:10:00",3,"Old Town",8
"18876","2020-04-08 09:10:00",3,"Old Town",7
"18877","2020-04-08 09:10:00",3,"Old Town",9
"18878","2020-04-08 09:10:00",3,"Old Town",8
"18879","2020-04-08 09:10:00",3,"Old Town",8
"18880","2020-04-08 09:10:00",3,"Old Town",7
"18881","2020-04-08 09:10:00",3,"Old Town",7
"18882","2020-04-08 09:10:00",3,"Old Town",8
"18883","2020-04-08 09:10:00",3,"Old Town",8
"18884","2020-04-08 09:10:00",3,"Old Town",8
"18885","2020-04-08 09:10:00",3,"Old Town",9
"18886","2020-04-08 09:10:00",3,"Old Town",8
"18887","2020-04-08 09:10:00",3,"Old Town",9
"18888","2020-04-08 09:10:00",3,"Old Town",8
"18889","2020-04-08 09:10:00",3,"Old Town",9
"18890","2020-04-08 09:10:00",3,"Old Town",7
"18891","2020-04-08 09:10:00",3,"Old Town",8
"18892","2020-04-08 09:10:00",3,"Old Town",7
"18893","2020-04-08 09:10:00",3,"Old Town",8
"18894","2020-04-08 09:10:00",3,"Old Town",7
"18895","2020-04-08 09:10:00",3,"Old Town",7
"18896","2020-04-08 09:10:00",3,"Old Town",6
"18897","2020-04-08 09:10:00",3,"Old Town",8
"18898","2020-04-08 09:10:00",3,"Old Town",8
"18899","2020-04-08 09:10:00",3,"Old Town",9
"18900","2020-04-08 09:10:00",3,"Old Town",9
"18901","2020-04-08 09:10:00",3,"Old Town",8
"18902","2020-04-08 09:10:00",3,"Old Town",8
"18903","2020-04-08 09:10:00",3,"Old Town",8
"18904","2020-04-08 09:10:00",3,"Old Town",8
"18905","2020-04-08 09:10:00",3,"Old Town",8
"18906","2020-04-08 09:10:00",3,"Old Town",8
"18907","2020-04-08 09:10:00",3,"Old Town",8
"18908","2020-04-08 09:10:00",3,"Old Town",8
"18909","2020-04-08 09:10:00",3,"Old Town",9
"18910","2020-04-08 09:10:00",3,"Old Town",6
"18911","2020-04-08 09:10:00",3,"Old Town",8
"18912","2020-04-08 09:10:00",3,"Old Town",9
"18913","2020-04-08 09:10:00",3,"Old Town",8
"18914","2020-04-08 09:10:00",3,"Old Town",8
"18915","2020-04-08 09:10:00",3,"Old Town",8
"18916","2020-04-08 09:10:00",3,"Old Town",9
"18917","2020-04-08 09:10:00",3,"Old Town",7
"18918","2020-04-08 09:10:00",3,"Old Town",8
"18919","2020-04-08 09:10:00",3,"Old Town",9
"18920","2020-04-08 09:10:00",3,"Old Town",7
"18921","2020-04-08 09:10:00",3,"Old Town",9
"18922","2020-04-08 09:10:00",3,"Old Town",9
"18923","2020-04-08 09:10:00",3,"Old Town",8
"18924","2020-04-08 09:10:00",3,"Old Town",8
"18925","2020-04-08 09:10:00",3,"Old Town",8
"18926","2020-04-08 09:10:00",3,"Old Town",8
"18927","2020-04-08 09:10:00",3,"Old Town",8
"18928","2020-04-08 09:10:00",3,"Old Town",9
"18929","2020-04-08 09:10:00",3,"Old Town",8
"18930","2020-04-08 09:10:00",3,"Old Town",8
"18931","2020-04-08 09:10:00",3,"Old Town",8
"18932","2020-04-08 09:10:00",3,"Old Town",8
"18933","2020-04-08 09:10:00",3,"Old Town",9
"18934","2020-04-08 09:10:00",3,"Old Town",9
"18935","2020-04-08 09:10:00",3,"Old Town",10
"18936","2020-04-08 09:10:00",3,"Old Town",8
"18937","2020-04-08 09:10:00",3,"Old Town",7
"18938","2020-04-08 09:10:00",3,"Old Town",8
"18939","2020-04-08 09:10:00",3,"Old Town",7
"18940","2020-04-08 09:10:00",3,"Old Town",7
"18941","2020-04-08 09:10:00",3,"Old Town",10
"18942","2020-04-08 09:10:00",3,"Old Town",9
"18943","2020-04-08 09:10:00",3,"Old Town",7
"18944","2020-04-08 09:10:00",3,"Old Town",7
"18945","2020-04-08 09:10:00",3,"Old Town",8
"18946","2020-04-08 09:10:00",3,"Old Town",8
"18947","2020-04-08 09:10:00",3,"Old Town",9
"18948","2020-04-08 09:10:00",3,"Old Town",8
"18949","2020-04-08 09:10:00",3,"Old Town",7
"18950","2020-04-08 09:10:00",3,"Old Town",7
"18951","2020-04-08 09:10:00",3,"Old Town",7
"18952","2020-04-08 09:10:00",3,"Old Town",8
"18953","2020-04-08 09:10:00",3,"Old Town",8
"18954","2020-04-08 09:10:00",3,"Old Town",8
"18955","2020-04-08 09:10:00",3,"Old Town",8
"18956","2020-04-08 09:10:00",3,"Old Town",8
"18957","2020-04-08 09:10:00",3,"Old Town",6
"18958","2020-04-08 09:10:00",3,"Old Town",8
"18959","2020-04-08 09:10:00",3,"Old Town",8
"18960","2020-04-08 09:10:00",3,"Old Town",7
"18961","2020-04-08 09:10:00",3,"Old Town",7
"18962","2020-04-08 09:10:00",3,"Old Town",9
"18963","2020-04-08 09:10:00",3,"Old Town",8
"18964","2020-04-08 09:10:00",3,"Old Town",9
"18965","2020-04-08 09:10:00",3,"Old Town",8
"18966","2020-04-08 09:10:00",3,"Old Town",9
"18967","2020-04-08 09:10:00",3,"Old Town",8
"18968","2020-04-08 09:10:00",3,"Old Town",7
"18969","2020-04-08 09:10:00",3,"Old Town",7
"18970","2020-04-08 09:10:00",3,"Old Town",7
"18971","2020-04-08 09:10:00",3,"Old Town",9
"18972","2020-04-08 09:10:00",3,"Old Town",8
"18973","2020-04-08 09:10:00",3,"Old Town",7
"18974","2020-04-08 09:10:00",3,"Old Town",6
"18975","2020-04-08 09:10:00",3,"Old Town",8
"18976","2020-04-08 09:10:00",3,"Old Town",8
"18977","2020-04-08 09:10:00",3,"Old Town",8
"18978","2020-04-08 09:10:00",3,"Old Town",7
"18979","2020-04-08 09:10:00",3,"Old Town",8
"18980","2020-04-08 09:10:00",3,"Old Town",7
"18981","2020-04-08 09:10:00",3,"Old Town",8
"18982","2020-04-08 09:10:00",3,"Old Town",8
"18983","2020-04-08 09:10:00",3,"Old Town",8
"18984","2020-04-08 09:10:00",3,"Old Town",10
"18985","2020-04-08 09:10:00",3,"Old Town",7
"18986","2020-04-08 09:10:00",3,"Old Town",7
"18987","2020-04-08 09:10:00",3,"Old Town",8
"18988","2020-04-08 09:10:00",3,"Old Town",8
"18989","2020-04-08 09:10:00",3,"Old Town",7
"18990","2020-04-08 09:10:00",3,"Old Town",8
"18991","2020-04-08 09:10:00",3,"Old Town",9
"18992","2020-04-08 09:10:00",3,"Old Town",7
"18993","2020-04-08 09:10:00",3,"Old Town",7
"18994","2020-04-08 09:10:00",3,"Old Town",9
"18995","2020-04-08 09:10:00",3,"Old Town",9
"18996","2020-04-08 09:10:00",3,"Old Town",7
"18997","2020-04-08 09:10:00",3,"Old Town",9
"18998","2020-04-08 09:10:00",3,"Old Town",7
"18999","2020-04-08 09:10:00",3,"Old Town",8
"19000","2020-04-08 09:10:00",3,"Old Town",8
"19001","2020-04-08 09:10:00",3,"Old Town",8
"19002","2020-04-08 09:10:00",3,"Old Town",7
"19003","2020-04-08 09:10:00",3,"Old Town",8
"19004","2020-04-08 09:10:00",3,"Old Town",8
"19005","2020-04-08 09:10:00",3,"Old Town",9
"19006","2020-04-08 09:10:00",3,"Old Town",9
"19007","2020-04-08 09:10:00",3,"Old Town",7
"19008","2020-04-08 09:10:00",3,"Old Town",9
"19009","2020-04-08 09:10:00",3,"Old Town",7
"19010","2020-04-08 09:10:00",3,"Old Town",9
"19011","2020-04-08 09:10:00",3,"Old Town",9
"19012","2020-04-08 09:10:00",3,"Old Town",7
"19013","2020-04-08 09:10:00",3,"Old Town",9
"19014","2020-04-08 09:10:00",3,"Old Town",9
"19015","2020-04-08 09:10:00",3,"Old Town",7
"19016","2020-04-08 09:10:00",3,"Old Town",8
"19017","2020-04-08 09:10:00",3,"Old Town",8
"19018","2020-04-08 09:10:00",3,"Old Town",8
"19019","2020-04-08 09:10:00",3,"Old Town",7
"19020","2020-04-08 09:10:00",3,"Old Town",10
"19021","2020-04-08 09:10:00",3,"Old Town",8
"19022","2020-04-08 09:10:00",3,"Old Town",8
"19023","2020-04-08 09:10:00",3,"Old Town",8
"19024","2020-04-08 09:10:00",3,"Old Town",7
"19025","2020-04-08 09:10:00",3,"Old Town",8
"19026","2020-04-08 09:10:00",3,"Old Town",8
"19027","2020-04-08 09:10:00",3,"Old Town",9
"19028","2020-04-08 09:10:00",3,"Old Town",8
"19029","2020-04-08 09:10:00",3,"Old Town",8
"19030","2020-04-08 09:10:00",3,"Old Town",7
"19031","2020-04-08 09:10:00",3,"Old Town",8
"19032","2020-04-08 09:10:00",3,"Old Town",7
"19033","2020-04-08 09:10:00",3,"Old Town",7
"19034","2020-04-08 09:10:00",3,"Old Town",9
"19035","2020-04-08 09:10:00",3,"Old Town",8
"19036","2020-04-08 09:10:00",3,"Old Town",6
"19037","2020-04-08 09:10:00",3,"Old Town",8
"19038","2020-04-08 09:10:00",3,"Old Town",8
"19039","2020-04-08 09:10:00",3,"Old Town",8
"19040","2020-04-08 09:10:00",3,"Old Town",7
"19041","2020-04-08 09:10:00",3,"Old Town",7
"19042","2020-04-08 09:10:00",3,"Old Town",7
"19043","2020-04-08 09:10:00",3,"Old Town",8
"19044","2020-04-08 09:10:00",3,"Old Town",8
"19045","2020-04-08 09:10:00",3,"Old Town",8
"19046","2020-04-08 09:10:00",3,"Old Town",8
"19047","2020-04-08 09:10:00",3,"Old Town",8
"19048","2020-04-08 09:10:00",3,"Old Town",8
"19049","2020-04-08 09:10:00",3,"Old Town",7
"19050","2020-04-08 09:10:00",3,"Old Town",8
"19051","2020-04-08 09:10:00",3,"Old Town",8
"19052","2020-04-08 09:10:00",3,"Old Town",10
"19053","2020-04-08 09:10:00",3,"Old Town",7
"19054","2020-04-08 09:10:00",3,"Old Town",8
"19055","2020-04-08 09:10:00",3,"Old Town",8
"19056","2020-04-08 09:10:00",3,"Old Town",8
