"","time","location","Location_name","buildings"
"12720","2020-04-08 08:50:00",8,"Scenic Vista",5
"12721","2020-04-08 08:50:00",8,"Scenic Vista",6
"12722","2020-04-08 08:50:00",8,"Scenic Vista",5
"12723","2020-04-08 08:50:00",8,"Scenic Vista",6
"12724","2020-04-08 08:50:00",8,"Scenic Vista",3
"12725","2020-04-08 08:50:00",8,"Scenic Vista",5
"12726","2020-04-08 08:50:00",8,"Scenic Vista",5
"12727","2020-04-08 08:50:00",8,"Scenic Vista",5
"12728","2020-04-08 08:50:00",8,"Scenic Vista",5
"12729","2020-04-08 08:50:00",8,"Scenic Vista",6
"12730","2020-04-08 08:50:00",8,"Scenic Vista",5
"12731","2020-04-08 08:50:00",8,"Scenic Vista",6
"12732","2020-04-08 08:50:00",8,"Scenic Vista",4
"12733","2020-04-08 08:50:00",8,"Scenic Vista",6
"12734","2020-04-08 08:50:00",8,"Scenic Vista",3
"12735","2020-04-08 08:50:00",8,"Scenic Vista",5
"12736","2020-04-08 08:50:00",8,"Scenic Vista",5
"12737","2020-04-08 08:50:00",8,"Scenic Vista",5
"12738","2020-04-08 08:50:00",8,"Scenic Vista",4
"12739","2020-04-08 08:50:00",8,"Scenic Vista",5
"12740","2020-04-08 08:50:00",8,"Scenic Vista",5
"12741","2020-04-08 08:50:00",8,"Scenic Vista",5
"12742","2020-04-08 08:50:00",8,"Scenic Vista",5
"12743","2020-04-08 08:50:00",8,"Scenic Vista",4
"12744","2020-04-08 08:50:00",8,"Scenic Vista",6
"12745","2020-04-08 08:50:00",8,"Scenic Vista",6
"12746","2020-04-08 08:50:00",8,"Scenic Vista",5
"12747","2020-04-08 08:50:00",8,"Scenic Vista",5
"12748","2020-04-08 08:50:00",8,"Scenic Vista",5
"12749","2020-04-08 08:50:00",8,"Scenic Vista",5
"12750","2020-04-08 08:50:00",8,"Scenic Vista",5
"12751","2020-04-08 08:50:00",8,"Scenic Vista",6
"12752","2020-04-08 08:50:00",8,"Scenic Vista",4
"12753","2020-04-08 08:50:00",8,"Scenic Vista",5
"12754","2020-04-08 08:50:00",8,"Scenic Vista",6
"12755","2020-04-08 08:50:00",8,"Scenic Vista",5
"12756","2020-04-08 08:50:00",8,"Scenic Vista",5
"12757","2020-04-08 08:50:00",8,"Scenic Vista",5
"12758","2020-04-08 08:50:00",8,"Scenic Vista",4
"12759","2020-04-08 08:50:00",8,"Scenic Vista",5
"12760","2020-04-08 08:50:00",8,"Scenic Vista",5
"12761","2020-04-08 08:50:00",8,"Scenic Vista",6
"12762","2020-04-08 08:50:00",8,"Scenic Vista",6
"12763","2020-04-08 08:50:00",8,"Scenic Vista",5
"12764","2020-04-08 08:50:00",8,"Scenic Vista",5
"12765","2020-04-08 08:50:00",8,"Scenic Vista",4
"12766","2020-04-08 08:50:00",8,"Scenic Vista",3
"12767","2020-04-08 08:50:00",8,"Scenic Vista",5
"12768","2020-04-08 08:50:00",8,"Scenic Vista",4
"12769","2020-04-08 08:50:00",8,"Scenic Vista",5
"12770","2020-04-08 08:50:00",8,"Scenic Vista",6
"12771","2020-04-08 08:50:00",8,"Scenic Vista",5
"12772","2020-04-08 08:50:00",8,"Scenic Vista",5
"12773","2020-04-08 08:50:00",8,"Scenic Vista",5
"12774","2020-04-08 08:50:00",8,"Scenic Vista",4
"12775","2020-04-08 08:50:00",8,"Scenic Vista",6
"12776","2020-04-08 08:50:00",8,"Scenic Vista",5
"12777","2020-04-08 08:50:00",8,"Scenic Vista",5
"12778","2020-04-08 08:50:00",8,"Scenic Vista",6
"12779","2020-04-08 08:50:00",8,"Scenic Vista",5
"12780","2020-04-08 08:50:00",8,"Scenic Vista",5
"12781","2020-04-08 08:50:00",8,"Scenic Vista",5
"12782","2020-04-08 08:50:00",8,"Scenic Vista",5
"12783","2020-04-08 08:50:00",8,"Scenic Vista",5
"12784","2020-04-08 08:50:00",8,"Scenic Vista",5
"12785","2020-04-08 08:50:00",8,"Scenic Vista",5
"12786","2020-04-08 08:50:00",8,"Scenic Vista",5
"12787","2020-04-08 08:50:00",8,"Scenic Vista",5
"12788","2020-04-08 08:50:00",8,"Scenic Vista",5
"12789","2020-04-08 08:50:00",8,"Scenic Vista",5
"12790","2020-04-08 08:50:00",8,"Scenic Vista",5
"12791","2020-04-08 08:50:00",8,"Scenic Vista",3
"12792","2020-04-08 08:50:00",8,"Scenic Vista",5
"12793","2020-04-08 08:50:00",8,"Scenic Vista",5
"12794","2020-04-08 08:50:00",8,"Scenic Vista",6
"12795","2020-04-08 08:50:00",8,"Scenic Vista",5
"12796","2020-04-08 08:50:00",8,"Scenic Vista",5
"12797","2020-04-08 08:50:00",8,"Scenic Vista",5
"12798","2020-04-08 08:50:00",8,"Scenic Vista",5
"12799","2020-04-08 08:50:00",8,"Scenic Vista",5
"12800","2020-04-08 08:50:00",8,"Scenic Vista",4
"12801","2020-04-08 08:50:00",8,"Scenic Vista",6
"12802","2020-04-08 08:50:00",8,"Scenic Vista",4
"12803","2020-04-08 08:50:00",8,"Scenic Vista",5
"12804","2020-04-08 08:50:00",8,"Scenic Vista",5
"12805","2020-04-08 08:50:00",8,"Scenic Vista",5
"12806","2020-04-08 08:50:00",8,"Scenic Vista",6
"12807","2020-04-08 08:50:00",8,"Scenic Vista",5
"12808","2020-04-08 08:50:00",8,"Scenic Vista",5
"12809","2020-04-08 08:50:00",8,"Scenic Vista",5
"12810","2020-04-08 08:50:00",8,"Scenic Vista",6
"12811","2020-04-08 08:50:00",8,"Scenic Vista",4
"12812","2020-04-08 08:50:00",8,"Scenic Vista",5
"12813","2020-04-08 08:50:00",8,"Scenic Vista",5
"12814","2020-04-08 08:50:00",8,"Scenic Vista",5
"12815","2020-04-08 08:50:00",8,"Scenic Vista",6
"12816","2020-04-08 08:50:00",8,"Scenic Vista",6
"12817","2020-04-08 08:50:00",8,"Scenic Vista",5
"12818","2020-04-08 08:50:00",8,"Scenic Vista",5
"12819","2020-04-08 08:50:00",8,"Scenic Vista",5
"12820","2020-04-08 08:50:00",8,"Scenic Vista",5
"12821","2020-04-08 08:50:00",8,"Scenic Vista",5
"12822","2020-04-08 08:50:00",8,"Scenic Vista",5
"12823","2020-04-08 08:50:00",8,"Scenic Vista",6
"12824","2020-04-08 08:50:00",8,"Scenic Vista",5
"12825","2020-04-08 08:50:00",8,"Scenic Vista",4
"12826","2020-04-08 08:50:00",8,"Scenic Vista",4
"12827","2020-04-08 08:50:00",9,"Broadview",5
"12828","2020-04-08 08:50:00",9,"Broadview",7
"12829","2020-04-08 08:50:00",9,"Broadview",6
"12830","2020-04-08 08:50:00",9,"Broadview",6
"12831","2020-04-08 08:50:00",9,"Broadview",5
"12832","2020-04-08 08:50:00",9,"Broadview",6
"12833","2020-04-08 08:50:00",9,"Broadview",6
"12834","2020-04-08 08:50:00",9,"Broadview",6
"12835","2020-04-08 08:50:00",9,"Broadview",6
"12836","2020-04-08 08:50:00",9,"Broadview",7
"12837","2020-04-08 08:50:00",9,"Broadview",6
"12838","2020-04-08 08:50:00",9,"Broadview",5
"12839","2020-04-08 08:50:00",9,"Broadview",7
"12840","2020-04-08 08:50:00",9,"Broadview",6
"12841","2020-04-08 08:50:00",9,"Broadview",5
"12842","2020-04-08 08:50:00",9,"Broadview",5
"12843","2020-04-08 08:50:00",9,"Broadview",5
"12844","2020-04-08 08:50:00",9,"Broadview",7
"12845","2020-04-08 08:50:00",9,"Broadview",6
"12846","2020-04-08 08:50:00",9,"Broadview",6
"12847","2020-04-08 08:50:00",9,"Broadview",6
"12848","2020-04-08 08:50:00",9,"Broadview",7
"12849","2020-04-08 08:50:00",9,"Broadview",6
"12850","2020-04-08 08:50:00",9,"Broadview",5
"12851","2020-04-08 08:50:00",9,"Broadview",5
"12852","2020-04-08 08:50:00",9,"Broadview",6
"12853","2020-04-08 08:50:00",9,"Broadview",6
"12854","2020-04-08 08:50:00",9,"Broadview",5
"12855","2020-04-08 08:50:00",9,"Broadview",6
"12856","2020-04-08 08:50:00",9,"Broadview",6
"12857","2020-04-08 08:50:00",9,"Broadview",8
"12858","2020-04-08 08:50:00",9,"Broadview",6
"12859","2020-04-08 08:50:00",9,"Broadview",6
"12860","2020-04-08 08:50:00",9,"Broadview",4
"12861","2020-04-08 08:50:00",9,"Broadview",6
"12862","2020-04-08 08:50:00",9,"Broadview",8
"12863","2020-04-08 08:50:00",9,"Broadview",5
"12864","2020-04-08 08:50:00",9,"Broadview",5
"12865","2020-04-08 08:50:00",9,"Broadview",5
"12866","2020-04-08 08:50:00",9,"Broadview",6
"12867","2020-04-08 08:50:00",9,"Broadview",6
"12868","2020-04-08 08:50:00",9,"Broadview",7
"12869","2020-04-08 08:50:00",9,"Broadview",7
"12870","2020-04-08 08:50:00",9,"Broadview",6
"12871","2020-04-08 08:50:00",9,"Broadview",7
"12872","2020-04-08 08:50:00",9,"Broadview",6
"12873","2020-04-08 08:50:00",9,"Broadview",6
"12874","2020-04-08 08:50:00",9,"Broadview",6
"12875","2020-04-08 08:50:00",9,"Broadview",7
"12876","2020-04-08 08:50:00",9,"Broadview",7
"12877","2020-04-08 08:50:00",9,"Broadview",7
"12878","2020-04-08 08:50:00",9,"Broadview",6
"12879","2020-04-08 08:50:00",9,"Broadview",5
"12880","2020-04-08 08:50:00",9,"Broadview",7
"12881","2020-04-08 08:50:00",9,"Broadview",6
"12882","2020-04-08 08:50:00",9,"Broadview",5
"12883","2020-04-08 08:50:00",9,"Broadview",6
"12884","2020-04-08 08:50:00",9,"Broadview",6
"12885","2020-04-08 08:50:00",9,"Broadview",6
"12886","2020-04-08 08:50:00",9,"Broadview",5
"12887","2020-04-08 08:50:00",9,"Broadview",6
"12888","2020-04-08 08:50:00",9,"Broadview",6
"12889","2020-04-08 08:50:00",9,"Broadview",6
"12890","2020-04-08 08:50:00",9,"Broadview",7
"12891","2020-04-08 08:50:00",9,"Broadview",6
"12892","2020-04-08 08:50:00",9,"Broadview",5
"12893","2020-04-08 08:50:00",9,"Broadview",6
"12894","2020-04-08 08:50:00",9,"Broadview",6
"12895","2020-04-08 08:50:00",9,"Broadview",6
"12896","2020-04-08 08:50:00",9,"Broadview",5
"12897","2020-04-08 08:50:00",9,"Broadview",7
"12898","2020-04-08 08:50:00",9,"Broadview",6
"12899","2020-04-08 08:50:00",9,"Broadview",6
"12900","2020-04-08 08:50:00",9,"Broadview",6
"12901","2020-04-08 08:50:00",9,"Broadview",6
"12902","2020-04-08 08:50:00",9,"Broadview",5
"12903","2020-04-08 08:50:00",9,"Broadview",6
"12904","2020-04-08 08:50:00",9,"Broadview",6
"12905","2020-04-08 08:50:00",9,"Broadview",5
"12906","2020-04-08 08:50:00",9,"Broadview",6
"12907","2020-04-08 08:50:00",9,"Broadview",6
"12908","2020-04-08 08:50:00",9,"Broadview",6
"12909","2020-04-08 08:50:00",9,"Broadview",6
"12910","2020-04-08 08:50:00",9,"Broadview",6
"12911","2020-04-08 08:50:00",9,"Broadview",5
"12912","2020-04-08 08:50:00",9,"Broadview",6
"12913","2020-04-08 08:50:00",9,"Broadview",5
"12914","2020-04-08 08:50:00",9,"Broadview",7
"12915","2020-04-08 08:50:00",9,"Broadview",7
"12916","2020-04-08 08:50:00",9,"Broadview",6
"12917","2020-04-08 08:50:00",9,"Broadview",5
"12918","2020-04-08 08:50:00",9,"Broadview",5
"12919","2020-04-08 08:50:00",9,"Broadview",6
"12920","2020-04-08 08:50:00",9,"Broadview",7
"12921","2020-04-08 08:50:00",9,"Broadview",6
"12922","2020-04-08 08:50:00",9,"Broadview",7
"12923","2020-04-08 08:50:00",9,"Broadview",5
"12924","2020-04-08 08:50:00",9,"Broadview",6
"12925","2020-04-08 08:50:00",9,"Broadview",5
"12926","2020-04-08 08:50:00",9,"Broadview",6
"12927","2020-04-08 08:50:00",9,"Broadview",6
"12928","2020-04-08 08:50:00",9,"Broadview",6
"12929","2020-04-08 08:50:00",9,"Broadview",6
"12930","2020-04-08 08:50:00",9,"Broadview",7
"12931","2020-04-08 08:50:00",9,"Broadview",7
"12932","2020-04-08 08:50:00",9,"Broadview",6
"12933","2020-04-08 08:50:00",9,"Broadview",6
"12934","2020-04-08 08:50:00",9,"Broadview",6
"12935","2020-04-08 08:50:00",9,"Broadview",7
"12936","2020-04-08 08:50:00",9,"Broadview",6
"12937","2020-04-08 08:50:00",9,"Broadview",8
"12938","2020-04-08 08:50:00",9,"Broadview",6
"12939","2020-04-08 08:50:00",9,"Broadview",6
"12940","2020-04-08 08:50:00",9,"Broadview",7
"12941","2020-04-08 08:50:00",9,"Broadview",6
"12942","2020-04-08 08:50:00",9,"Broadview",5
"12943","2020-04-08 08:50:00",9,"Broadview",7
"12944","2020-04-08 08:50:00",9,"Broadview",4
"12945","2020-04-08 08:50:00",9,"Broadview",6
"12946","2020-04-08 08:50:00",9,"Broadview",5
"12947","2020-04-08 08:50:00",9,"Broadview",6
"12948","2020-04-08 08:50:00",9,"Broadview",5
"12949","2020-04-08 08:50:00",9,"Broadview",5
"12950","2020-04-08 08:50:00",9,"Broadview",7
"12951","2020-04-08 08:50:00",9,"Broadview",6
"12952","2020-04-08 08:50:00",9,"Broadview",6
"12953","2020-04-08 08:50:00",11,"Terrapin",5
"12954","2020-04-08 08:50:00",11,"Terrapin",6
"12955","2020-04-08 08:50:00",11,"Terrapin",5
"12956","2020-04-08 08:50:00",11,"Terrapin",4
"12957","2020-04-08 08:50:00",11,"Terrapin",5
"12958","2020-04-08 08:50:00",11,"Terrapin",5
"12959","2020-04-08 08:50:00",11,"Terrapin",4
"12960","2020-04-08 08:50:00",11,"Terrapin",5
"12961","2020-04-08 08:50:00",11,"Terrapin",4
"12962","2020-04-08 08:50:00",11,"Terrapin",5
"12963","2020-04-08 08:50:00",11,"Terrapin",5
"12964","2020-04-08 08:50:00",11,"Terrapin",6
"12965","2020-04-08 08:50:00",11,"Terrapin",5
"12966","2020-04-08 08:50:00",11,"Terrapin",4
"12967","2020-04-08 08:50:00",11,"Terrapin",4
"12968","2020-04-08 08:50:00",11,"Terrapin",4
"12969","2020-04-08 08:50:00",11,"Terrapin",6
"12970","2020-04-08 08:50:00",11,"Terrapin",5
"12971","2020-04-08 08:50:00",11,"Terrapin",4
"12972","2020-04-08 08:50:00",11,"Terrapin",6
"12973","2020-04-08 08:50:00",11,"Terrapin",3
"12974","2020-04-08 08:50:00",11,"Terrapin",5
"12975","2020-04-08 08:50:00",11,"Terrapin",5
"12976","2020-04-08 08:50:00",11,"Terrapin",5
"12977","2020-04-08 08:50:00",11,"Terrapin",6
"12978","2020-04-08 08:50:00",11,"Terrapin",5
"12979","2020-04-08 08:50:00",11,"Terrapin",4
"12980","2020-04-08 08:50:00",11,"Terrapin",4
"12981","2020-04-08 08:50:00",11,"Terrapin",5
"12982","2020-04-08 08:50:00",11,"Terrapin",4
"12983","2020-04-08 08:50:00",11,"Terrapin",5
"12984","2020-04-08 08:50:00",11,"Terrapin",5
"12985","2020-04-08 08:50:00",11,"Terrapin",5
"12986","2020-04-08 08:50:00",11,"Terrapin",4
"12987","2020-04-08 08:50:00",11,"Terrapin",5
"12988","2020-04-08 08:50:00",11,"Terrapin",6
"12989","2020-04-08 08:50:00",11,"Terrapin",3
"12990","2020-04-08 08:50:00",11,"Terrapin",6
"12991","2020-04-08 08:50:00",11,"Terrapin",5
"12992","2020-04-08 08:50:00",11,"Terrapin",5
"12993","2020-04-08 08:50:00",11,"Terrapin",4
"12994","2020-04-08 08:50:00",11,"Terrapin",6
"12995","2020-04-08 08:50:00",11,"Terrapin",3
"12996","2020-04-08 08:50:00",11,"Terrapin",5
"12997","2020-04-08 08:50:00",11,"Terrapin",5
"12998","2020-04-08 08:50:00",11,"Terrapin",4
"12999","2020-04-08 08:50:00",11,"Terrapin",5
"13000","2020-04-08 08:50:00",11,"Terrapin",4
"13001","2020-04-08 08:50:00",11,"Terrapin",5
"13002","2020-04-08 08:50:00",11,"Terrapin",6
"13003","2020-04-08 08:50:00",11,"Terrapin",4
"13004","2020-04-08 08:50:00",11,"Terrapin",5
"13005","2020-04-08 08:50:00",11,"Terrapin",5
"13006","2020-04-08 08:50:00",11,"Terrapin",4
"13007","2020-04-08 08:50:00",11,"Terrapin",6
"13008","2020-04-08 08:50:00",11,"Terrapin",4
"13009","2020-04-08 08:50:00",11,"Terrapin",4
"13010","2020-04-08 08:50:00",11,"Terrapin",5
"13011","2020-04-08 08:50:00",11,"Terrapin",4
"13012","2020-04-08 08:50:00",11,"Terrapin",6
"13013","2020-04-08 08:50:00",11,"Terrapin",5
"13014","2020-04-08 08:50:00",11,"Terrapin",6
"13015","2020-04-08 08:50:00",11,"Terrapin",4
"13016","2020-04-08 08:50:00",11,"Terrapin",4
"13017","2020-04-08 08:50:00",11,"Terrapin",5
"13018","2020-04-08 08:50:00",11,"Terrapin",5
"13019","2020-04-08 08:50:00",11,"Terrapin",5
"13020","2020-04-08 08:50:00",11,"Terrapin",6
"13021","2020-04-08 08:50:00",11,"Terrapin",5
"13022","2020-04-08 08:50:00",11,"Terrapin",5
"13023","2020-04-08 08:50:00",11,"Terrapin",5
"13024","2020-04-08 08:50:00",11,"Terrapin",6
"13025","2020-04-08 08:50:00",11,"Terrapin",6
"13026","2020-04-08 08:50:00",11,"Terrapin",5
"13027","2020-04-08 08:50:00",11,"Terrapin",5
"13028","2020-04-08 08:50:00",11,"Terrapin",5
"13029","2020-04-08 08:50:00",11,"Terrapin",6
"13030","2020-04-08 08:50:00",11,"Terrapin",4
"13031","2020-04-08 08:50:00",11,"Terrapin",4
"13032","2020-04-08 08:50:00",11,"Terrapin",4
"13033","2020-04-08 08:50:00",11,"Terrapin",3
"13034","2020-04-08 08:50:00",11,"Terrapin",5
"13035","2020-04-08 08:50:00",11,"Terrapin",6
"13036","2020-04-08 08:50:00",11,"Terrapin",6
"13037","2020-04-08 08:50:00",11,"Terrapin",5
"13038","2020-04-08 08:50:00",11,"Terrapin",6
"13039","2020-04-08 08:50:00",11,"Terrapin",6
"13040","2020-04-08 08:50:00",11,"Terrapin",5
"13041","2020-04-08 08:50:00",11,"Terrapin",5
"13042","2020-04-08 08:50:00",11,"Terrapin",6
"13043","2020-04-08 08:50:00",11,"Terrapin",5
"13044","2020-04-08 08:50:00",11,"Terrapin",5
"13045","2020-04-08 08:50:00",11,"Terrapin",5
"13046","2020-04-08 08:50:00",11,"Terrapin",5
"13047","2020-04-08 08:50:00",11,"Terrapin",4
"13048","2020-04-08 08:50:00",11,"Terrapin",5
"13049","2020-04-08 08:50:00",11,"Terrapin",6
"13050","2020-04-08 08:50:00",11,"Terrapin",6
"13051","2020-04-08 08:50:00",11,"Terrapin",5
"13052","2020-04-08 08:50:00",11,"Terrapin",5
"13053","2020-04-08 08:50:00",11,"Terrapin",4
"13054","2020-04-08 08:50:00",11,"Terrapin",5
"13055","2020-04-08 08:50:00",11,"Terrapin",5
"13056","2020-04-08 08:50:00",11,"Terrapin",5
"13057","2020-04-08 08:50:00",11,"Terrapin",6
"13058","2020-04-08 08:50:00",11,"Terrapin",5
"13059","2020-04-08 08:50:00",11,"Terrapin",4
"13060","2020-04-08 08:50:00",11,"Terrapin",4
"13061","2020-04-08 08:50:00",11,"Terrapin",5
"13062","2020-04-08 08:50:00",12,"Pepper Mill",3
"13063","2020-04-08 08:50:00",12,"Pepper Mill",2
"13064","2020-04-08 08:50:00",12,"Pepper Mill",3
"13065","2020-04-08 08:50:00",12,"Pepper Mill",3
"13066","2020-04-08 08:50:00",12,"Pepper Mill",3
"13067","2020-04-08 08:50:00",12,"Pepper Mill",2
"13068","2020-04-08 08:50:00",12,"Pepper Mill",4
"13069","2020-04-08 08:50:00",12,"Pepper Mill",4
"13070","2020-04-08 08:50:00",12,"Pepper Mill",3
"13071","2020-04-08 08:50:00",12,"Pepper Mill",3
"13072","2020-04-08 08:50:00",12,"Pepper Mill",3
"13073","2020-04-08 08:50:00",12,"Pepper Mill",4
"13074","2020-04-08 08:50:00",12,"Pepper Mill",3
"13075","2020-04-08 08:50:00",12,"Pepper Mill",3
"13076","2020-04-08 08:50:00",12,"Pepper Mill",2
"13077","2020-04-08 08:50:00",12,"Pepper Mill",2
"13078","2020-04-08 08:50:00",12,"Pepper Mill",3
"13079","2020-04-08 08:50:00",12,"Pepper Mill",2
"13080","2020-04-08 08:50:00",12,"Pepper Mill",4
"13081","2020-04-08 08:50:00",12,"Pepper Mill",3
"13082","2020-04-08 08:50:00",12,"Pepper Mill",3
"13083","2020-04-08 08:50:00",12,"Pepper Mill",3
"13084","2020-04-08 08:50:00",12,"Pepper Mill",4
"13085","2020-04-08 08:50:00",12,"Pepper Mill",2
"13086","2020-04-08 08:50:00",12,"Pepper Mill",3
"13087","2020-04-08 08:50:00",12,"Pepper Mill",3
"13088","2020-04-08 08:50:00",12,"Pepper Mill",4
"13089","2020-04-08 08:50:00",12,"Pepper Mill",2
"13090","2020-04-08 08:50:00",12,"Pepper Mill",3
"13091","2020-04-08 08:50:00",12,"Pepper Mill",3
"13092","2020-04-08 08:50:00",12,"Pepper Mill",3
"13093","2020-04-08 08:50:00",12,"Pepper Mill",3
"13094","2020-04-08 08:50:00",12,"Pepper Mill",3
"13095","2020-04-08 08:50:00",12,"Pepper Mill",4
"13096","2020-04-08 08:50:00",12,"Pepper Mill",3
"13097","2020-04-08 08:50:00",12,"Pepper Mill",3
"13098","2020-04-08 08:50:00",13,"Cheddarford",3
"13099","2020-04-08 08:50:00",13,"Cheddarford",2
"13100","2020-04-08 08:50:00",13,"Cheddarford",2
"13101","2020-04-08 08:50:00",13,"Cheddarford",2
"13102","2020-04-08 08:50:00",13,"Cheddarford",1
"13103","2020-04-08 08:50:00",13,"Cheddarford",5
"13104","2020-04-08 08:50:00",13,"Cheddarford",4
"13105","2020-04-08 08:50:00",13,"Cheddarford",4
"13106","2020-04-08 08:50:00",13,"Cheddarford",5
"13107","2020-04-08 08:50:00",13,"Cheddarford",4
"13108","2020-04-08 08:50:00",13,"Cheddarford",5
"13109","2020-04-08 08:50:00",13,"Cheddarford",4
"13110","2020-04-08 08:50:00",14,"Easton",5
"13111","2020-04-08 08:50:00",14,"Easton",6
"13112","2020-04-08 08:50:00",14,"Easton",5
"13113","2020-04-08 08:50:00",14,"Easton",5
"13114","2020-04-08 08:50:00",14,"Easton",5
"13115","2020-04-08 08:50:00",14,"Easton",5
"13116","2020-04-08 08:50:00",14,"Easton",5
"13117","2020-04-08 08:50:00",14,"Easton",5
"13118","2020-04-08 08:50:00",14,"Easton",5
"13119","2020-04-08 08:50:00",14,"Easton",5
"13120","2020-04-08 08:50:00",14,"Easton",5
"13121","2020-04-08 08:50:00",14,"Easton",5
"13122","2020-04-08 08:50:00",14,"Easton",5
"13123","2020-04-08 08:50:00",14,"Easton",6
"13124","2020-04-08 08:50:00",14,"Easton",7
"13125","2020-04-08 08:50:00",14,"Easton",5
"13126","2020-04-08 08:50:00",14,"Easton",4
"13127","2020-04-08 08:50:00",14,"Easton",6
"13128","2020-04-08 08:50:00",14,"Easton",5
"13129","2020-04-08 08:50:00",14,"Easton",5
"13130","2020-04-08 08:50:00",14,"Easton",5
"13131","2020-04-08 08:50:00",14,"Easton",5
"13132","2020-04-08 08:50:00",14,"Easton",5
"13133","2020-04-08 08:50:00",14,"Easton",6
"13134","2020-04-08 08:50:00",14,"Easton",4
"13135","2020-04-08 08:50:00",14,"Easton",6
"13136","2020-04-08 08:50:00",14,"Easton",5
"13137","2020-04-08 08:50:00",14,"Easton",6
"13138","2020-04-08 08:50:00",14,"Easton",6
"13139","2020-04-08 08:50:00",14,"Easton",5
"13140","2020-04-08 08:50:00",14,"Easton",3
"13141","2020-04-08 08:50:00",14,"Easton",4
"13142","2020-04-08 08:50:00",14,"Easton",6
"13143","2020-04-08 08:50:00",14,"Easton",6
"13144","2020-04-08 08:50:00",14,"Easton",3
"13145","2020-04-08 08:50:00",14,"Easton",5
"13146","2020-04-08 08:50:00",14,"Easton",5
"13147","2020-04-08 08:50:00",14,"Easton",4
"13148","2020-04-08 08:50:00",14,"Easton",6
"13149","2020-04-08 08:50:00",14,"Easton",5
"13150","2020-04-08 08:50:00",14,"Easton",4
"13151","2020-04-08 08:50:00",14,"Easton",5
"13152","2020-04-08 08:50:00",14,"Easton",5
"13153","2020-04-08 08:50:00",14,"Easton",3
"13154","2020-04-08 08:50:00",14,"Easton",4
"13155","2020-04-08 08:50:00",14,"Easton",5
"13156","2020-04-08 08:50:00",14,"Easton",4
"13157","2020-04-08 08:50:00",14,"Easton",5
"13158","2020-04-08 08:50:00",14,"Easton",5
"13159","2020-04-08 08:50:00",14,"Easton",3
"13160","2020-04-08 08:50:00",14,"Easton",5
"13161","2020-04-08 08:50:00",14,"Easton",5
"13162","2020-04-08 08:50:00",14,"Easton",4
"13163","2020-04-08 08:50:00",14,"Easton",6
"13164","2020-04-08 08:50:00",14,"Easton",5
"13165","2020-04-08 08:50:00",14,"Easton",5
"13166","2020-04-08 08:50:00",14,"Easton",5
"13167","2020-04-08 08:50:00",14,"Easton",6
"13168","2020-04-08 08:50:00",14,"Easton",5
"13169","2020-04-08 08:50:00",14,"Easton",6
"13170","2020-04-08 08:50:00",14,"Easton",5
"13171","2020-04-08 08:50:00",14,"Easton",4
"13172","2020-04-08 08:50:00",14,"Easton",4
"13173","2020-04-08 08:50:00",14,"Easton",5
"13174","2020-04-08 08:50:00",14,"Easton",6
"13175","2020-04-08 08:50:00",14,"Easton",5
"13176","2020-04-08 08:50:00",14,"Easton",5
"13177","2020-04-08 08:50:00",14,"Easton",5
"13178","2020-04-08 08:50:00",14,"Easton",5
"13179","2020-04-08 08:50:00",14,"Easton",5
"13180","2020-04-08 08:50:00",14,"Easton",4
"13181","2020-04-08 08:50:00",14,"Easton",5
"13182","2020-04-08 08:50:00",14,"Easton",5
"13183","2020-04-08 08:50:00",14,"Easton",6
"13184","2020-04-08 08:50:00",14,"Easton",6
"13185","2020-04-08 08:50:00",14,"Easton",5
