"","time","location","Location_name","roads_and_bridges"
"21330","2020-04-08 09:15:00",14,"Easton",7
"21331","2020-04-08 09:15:00",14,"Easton",6
"21332","2020-04-08 09:15:00",14,"Easton",8
"21333","2020-04-08 09:15:00",14,"Easton",7
"21334","2020-04-08 09:15:00",14,"Easton",6
"21335","2020-04-08 09:15:00",14,"Easton",8
"21336","2020-04-08 09:15:00",14,"Easton",8
"21337","2020-04-08 09:15:00",14,"Easton",7
"21338","2020-04-08 09:15:00",14,"Easton",7
"21339","2020-04-08 09:15:00",14,"Easton",9
"21340","2020-04-08 09:15:00",14,"Easton",8
"21341","2020-04-08 09:15:00",14,"Easton",6
"21342","2020-04-08 09:15:00",14,"Easton",7
"21343","2020-04-08 09:15:00",14,"Easton",7
"21344","2020-04-08 09:15:00",14,"Easton",7
"21345","2020-04-08 09:15:00",14,"Easton",7
"21346","2020-04-08 09:15:00",14,"Easton",8
"21347","2020-04-08 09:15:00",14,"Easton",7
"21348","2020-04-08 09:15:00",14,"Easton",7
"21349","2020-04-08 09:15:00",14,"Easton",8
"21350","2020-04-08 09:15:00",14,"Easton",8
"21351","2020-04-08 09:15:00",14,"Easton",8
"21352","2020-04-08 09:15:00",14,"Easton",6
"21353","2020-04-08 09:15:00",14,"Easton",6
"21354","2020-04-08 09:15:00",14,"Easton",7
"21355","2020-04-08 09:15:00",14,"Easton",6
"21356","2020-04-08 09:15:00",14,"Easton",8
"21357","2020-04-08 09:15:00",14,"Easton",7
"21358","2020-04-08 09:15:00",14,"Easton",7
"21359","2020-04-08 09:15:00",14,"Easton",7
"21360","2020-04-08 09:15:00",14,"Easton",7
"21361","2020-04-08 09:15:00",14,"Easton",7
"21362","2020-04-08 09:15:00",14,"Easton",7
"21363","2020-04-08 09:15:00",14,"Easton",8
"21364","2020-04-08 09:15:00",14,"Easton",7
"21365","2020-04-08 09:15:00",14,"Easton",7
"21366","2020-04-08 09:15:00",14,"Easton",7
"21367","2020-04-08 09:15:00",14,"Easton",7
"21368","2020-04-08 09:15:00",14,"Easton",6
"21369","2020-04-08 09:15:00",14,"Easton",7
"21370","2020-04-08 09:15:00",14,"Easton",7
"21371","2020-04-08 09:15:00",14,"Easton",7
"21372","2020-04-08 09:15:00",14,"Easton",6
"21373","2020-04-08 09:15:00",14,"Easton",7
"21374","2020-04-08 09:15:00",14,"Easton",6
"21375","2020-04-08 09:15:00",14,"Easton",6
"21376","2020-04-08 09:15:00",14,"Easton",7
"21377","2020-04-08 09:15:00",14,"Easton",8
"21378","2020-04-08 09:15:00",14,"Easton",7
"21379","2020-04-08 09:15:00",14,"Easton",8
"21380","2020-04-08 09:15:00",14,"Easton",6
"21381","2020-04-08 09:15:00",14,"Easton",7
"21382","2020-04-08 09:15:00",14,"Easton",8
"21383","2020-04-08 09:15:00",14,"Easton",6
"21384","2020-04-08 09:15:00",14,"Easton",7
"21385","2020-04-08 09:15:00",14,"Easton",7
"21386","2020-04-08 09:15:00",14,"Easton",8
"21387","2020-04-08 09:15:00",14,"Easton",7
"21388","2020-04-08 09:15:00",14,"Easton",6
"21389","2020-04-08 09:15:00",14,"Easton",7
"21390","2020-04-08 09:15:00",14,"Easton",7
"21391","2020-04-08 09:15:00",14,"Easton",8
"21392","2020-04-08 09:15:00",14,"Easton",6
"21393","2020-04-08 09:15:00",14,"Easton",6
"21394","2020-04-08 09:15:00",14,"Easton",7
"21395","2020-04-08 09:15:00",14,"Easton",7
"21396","2020-04-08 09:15:00",14,"Easton",6
"21397","2020-04-08 09:15:00",14,"Easton",8
"21398","2020-04-08 09:15:00",14,"Easton",8
"21399","2020-04-08 09:15:00",14,"Easton",7
"21400","2020-04-08 09:15:00",14,"Easton",8
"21401","2020-04-08 09:15:00",14,"Easton",6
"21402","2020-04-08 09:15:00",14,"Easton",7
"21403","2020-04-08 09:15:00",14,"Easton",8
"21404","2020-04-08 09:15:00",14,"Easton",8
"21405","2020-04-08 09:15:00",14,"Easton",7
"21406","2020-04-08 09:15:00",14,"Easton",6
"21407","2020-04-08 09:15:00",14,"Easton",7
"21408","2020-04-08 09:15:00",14,"Easton",8
"21409","2020-04-08 09:15:00",14,"Easton",7
"21410","2020-04-08 09:15:00",14,"Easton",7
"21411","2020-04-08 09:15:00",14,"Easton",7
"21412","2020-04-08 09:15:00",14,"Easton",8
"21413","2020-04-08 09:15:00",14,"Easton",7
"21414","2020-04-08 09:15:00",14,"Easton",8
"21415","2020-04-08 09:15:00",14,"Easton",6
"21416","2020-04-08 09:15:00",14,"Easton",6
"21417","2020-04-08 09:15:00",14,"Easton",7
"21418","2020-04-08 09:15:00",14,"Easton",6
"21419","2020-04-08 09:15:00",14,"Easton",8
"21420","2020-04-08 09:15:00",14,"Easton",7
"21421","2020-04-08 09:15:00",14,"Easton",6
"21422","2020-04-08 09:15:00",14,"Easton",7
"21423","2020-04-08 09:15:00",14,"Easton",7
"21424","2020-04-08 09:15:00",14,"Easton",6
"21425","2020-04-08 09:15:00",14,"Easton",7
"21426","2020-04-08 09:15:00",14,"Easton",6
"21427","2020-04-08 09:15:00",14,"Easton",8
"21428","2020-04-08 09:15:00",14,"Easton",6
"21429","2020-04-08 09:15:00",14,"Easton",7
"21430","2020-04-08 09:15:00",14,"Easton",8
"21431","2020-04-08 09:15:00",14,"Easton",7
"21432","2020-04-08 09:15:00",14,"Easton",7
"21433","2020-04-08 09:15:00",14,"Easton",8
"21434","2020-04-08 09:15:00",14,"Easton",7
"21435","2020-04-08 09:15:00",14,"Easton",7
"21436","2020-04-08 09:15:00",14,"Easton",7
"21437","2020-04-08 09:15:00",14,"Easton",7
"21438","2020-04-08 09:15:00",14,"Easton",7
"21439","2020-04-08 09:15:00",14,"Easton",8
"21440","2020-04-08 09:15:00",14,"Easton",7
"21441","2020-04-08 09:15:00",14,"Easton",7
"21442","2020-04-08 09:15:00",14,"Easton",7
"21443","2020-04-08 09:15:00",14,"Easton",6
"21444","2020-04-08 09:15:00",14,"Easton",6
"21445","2020-04-08 09:15:00",14,"Easton",8
"21446","2020-04-08 09:15:00",15,"Weston",1
"21447","2020-04-08 09:15:00",15,"Weston",3
"21448","2020-04-08 09:15:00",15,"Weston",3
"21449","2020-04-08 09:15:00",15,"Weston",4
"21450","2020-04-08 09:15:00",15,"Weston",3
"21451","2020-04-08 09:15:00",15,"Weston",1
"21452","2020-04-08 09:15:00",15,"Weston",3
"21453","2020-04-08 09:15:00",15,"Weston",3
"21454","2020-04-08 09:15:00",15,"Weston",3
"21455","2020-04-08 09:15:00",15,"Weston",2
"21456","2020-04-08 09:15:00",15,"Weston",3
"21457","2020-04-08 09:15:00",15,"Weston",4
"21458","2020-04-08 09:15:00",15,"Weston",3
"21459","2020-04-08 09:15:00",15,"Weston",4
"21460","2020-04-08 09:15:00",15,"Weston",3
"21461","2020-04-08 09:15:00",15,"Weston",4
"21462","2020-04-08 09:15:00",15,"Weston",3
"21463","2020-04-08 09:15:00",15,"Weston",4
"21464","2020-04-08 09:15:00",15,"Weston",4
"21465","2020-04-08 09:15:00",15,"Weston",3
"21466","2020-04-08 09:15:00",15,"Weston",4
"21467","2020-04-08 09:15:00",15,"Weston",3
"21468","2020-04-08 09:15:00",15,"Weston",3
"21469","2020-04-08 09:15:00",15,"Weston",3
"21470","2020-04-08 09:15:00",15,"Weston",3
"21471","2020-04-08 09:15:00",15,"Weston",4
"21472","2020-04-08 09:15:00",15,"Weston",5
"21473","2020-04-08 09:15:00",15,"Weston",3
"21474","2020-04-08 09:15:00",15,"Weston",2
"21475","2020-04-08 09:15:00",15,"Weston",2
"21476","2020-04-08 09:15:00",15,"Weston",3
"21477","2020-04-08 09:15:00",15,"Weston",4
"21478","2020-04-08 09:15:00",15,"Weston",3
"21479","2020-04-08 09:15:00",15,"Weston",3
"21480","2020-04-08 09:15:00",15,"Weston",4
"21481","2020-04-08 09:15:00",15,"Weston",3
"21482","2020-04-08 09:15:00",15,"Weston",2
"21483","2020-04-08 09:15:00",15,"Weston",4
"21484","2020-04-08 09:15:00",15,"Weston",3
"21485","2020-04-08 09:15:00",15,"Weston",3
"21486","2020-04-08 09:15:00",15,"Weston",4
"21487","2020-04-08 09:15:00",15,"Weston",4
"21488","2020-04-08 09:15:00",15,"Weston",2
"21489","2020-04-08 09:15:00",15,"Weston",5
"21490","2020-04-08 09:15:00",15,"Weston",4
"21491","2020-04-08 09:15:00",15,"Weston",4
"21492","2020-04-08 09:15:00",15,"Weston",4
"21493","2020-04-08 09:15:00",15,"Weston",3
"21494","2020-04-08 09:15:00",15,"Weston",3
"21495","2020-04-08 09:15:00",15,"Weston",2
"21496","2020-04-08 09:15:00",15,"Weston",3
"21497","2020-04-08 09:15:00",15,"Weston",3
"21498","2020-04-08 09:15:00",15,"Weston",3
"21499","2020-04-08 09:15:00",15,"Weston",3
"21500","2020-04-08 09:15:00",15,"Weston",4
"21501","2020-04-08 09:15:00",15,"Weston",4
"21502","2020-04-08 09:15:00",15,"Weston",3
"21503","2020-04-08 09:15:00",15,"Weston",5
"21504","2020-04-08 09:15:00",15,"Weston",3
"21505","2020-04-08 09:15:00",15,"Weston",4
"21506","2020-04-08 09:15:00",15,"Weston",3
"21507","2020-04-08 09:15:00",15,"Weston",4
"21508","2020-04-08 09:15:00",15,"Weston",4
"21509","2020-04-08 09:15:00",15,"Weston",3
"21510","2020-04-08 09:15:00",15,"Weston",3
"21511","2020-04-08 09:15:00",15,"Weston",3
"21512","2020-04-08 09:15:00",15,"Weston",3
"21513","2020-04-08 09:15:00",15,"Weston",2
"21514","2020-04-08 09:15:00",15,"Weston",3
"21515","2020-04-08 09:15:00",15,"Weston",1
"21516","2020-04-08 09:15:00",15,"Weston",3
"21517","2020-04-08 09:15:00",15,"Weston",4
"21518","2020-04-08 09:15:00",15,"Weston",4
"21519","2020-04-08 09:15:00",15,"Weston",2
"21520","2020-04-08 09:15:00",15,"Weston",3
"21521","2020-04-08 09:15:00",15,"Weston",4
"21522","2020-04-08 09:15:00",15,"Weston",2
"21523","2020-04-08 09:15:00",15,"Weston",3
"21524","2020-04-08 09:15:00",16,"Southton",5
"21525","2020-04-08 09:15:00",16,"Southton",1
"21526","2020-04-08 09:15:00",16,"Southton",2
"21527","2020-04-08 09:15:00",16,"Southton",3
"21528","2020-04-08 09:15:00",16,"Southton",2
"21529","2020-04-08 09:15:00",16,"Southton",4
"21530","2020-04-08 09:15:00",16,"Southton",1
"21531","2020-04-08 09:15:00",16,"Southton",2
"21532","2020-04-08 09:15:00",16,"Southton",4
"21533","2020-04-08 09:15:00",16,"Southton",7
"21534","2020-04-08 09:15:00",16,"Southton",5
"21535","2020-04-08 09:15:00",16,"Southton",5
"21536","2020-04-08 09:15:00",16,"Southton",6
"21537","2020-04-08 09:15:00",16,"Southton",5
"21538","2020-04-08 09:15:00",16,"Southton",5
"21539","2020-04-08 09:15:00",16,"Southton",4
"21540","2020-04-08 09:15:00",16,"Southton",6
"21541","2020-04-08 09:15:00",16,"Southton",6
"21542","2020-04-08 09:15:00",16,"Southton",5
"21543","2020-04-08 09:15:00",16,"Southton",5
"21544","2020-04-08 09:15:00",16,"Southton",5
"21545","2020-04-08 09:15:00",16,"Southton",5
"21546","2020-04-08 09:15:00",16,"Southton",5
"21547","2020-04-08 09:15:00",16,"Southton",5
"21548","2020-04-08 09:15:00",17,"Oak Willow",1
"21549","2020-04-08 09:15:00",17,"Oak Willow",5
"21550","2020-04-08 09:15:00",17,"Oak Willow",5
"21551","2020-04-08 09:15:00",17,"Oak Willow",6
"21552","2020-04-08 09:15:00",17,"Oak Willow",6
"21553","2020-04-08 09:15:00",17,"Oak Willow",6
"21554","2020-04-08 09:15:00",17,"Oak Willow",7
"21555","2020-04-08 09:15:00",17,"Oak Willow",7
"21556","2020-04-08 09:15:00",17,"Oak Willow",6
"21557","2020-04-08 09:15:00",17,"Oak Willow",6
"21558","2020-04-08 09:15:00",17,"Oak Willow",6
"21559","2020-04-08 09:15:00",17,"Oak Willow",6
"21560","2020-04-08 09:15:00",17,"Oak Willow",5
"21561","2020-04-08 09:15:00",17,"Oak Willow",6
"21562","2020-04-08 09:15:00",17,"Oak Willow",6
"21563","2020-04-08 09:15:00",17,"Oak Willow",5
"21564","2020-04-08 09:15:00",17,"Oak Willow",7
"21565","2020-04-08 09:15:00",17,"Oak Willow",5
"21566","2020-04-08 09:15:00",17,"Oak Willow",6
"21567","2020-04-08 09:15:00",17,"Oak Willow",5
"21568","2020-04-08 09:15:00",17,"Oak Willow",8
"21569","2020-04-08 09:15:00",17,"Oak Willow",5
"21570","2020-04-08 09:15:00",17,"Oak Willow",5
"21571","2020-04-08 09:15:00",17,"Oak Willow",6
"21572","2020-04-08 09:15:00",17,"Oak Willow",6
"21573","2020-04-08 09:15:00",17,"Oak Willow",4
"21574","2020-04-08 09:15:00",17,"Oak Willow",6
"21575","2020-04-08 09:15:00",17,"Oak Willow",5
"21576","2020-04-08 09:15:00",17,"Oak Willow",6
"21577","2020-04-08 09:15:00",17,"Oak Willow",6
"21578","2020-04-08 09:15:00",17,"Oak Willow",6
"21579","2020-04-08 09:15:00",17,"Oak Willow",5
"21580","2020-04-08 09:15:00",17,"Oak Willow",6
"21581","2020-04-08 09:15:00",17,"Oak Willow",6
"21582","2020-04-08 09:15:00",17,"Oak Willow",7
"21583","2020-04-08 09:15:00",17,"Oak Willow",6
"21584","2020-04-08 09:15:00",17,"Oak Willow",7
"21585","2020-04-08 09:15:00",17,"Oak Willow",5
"21586","2020-04-08 09:15:00",17,"Oak Willow",6
"21587","2020-04-08 09:15:00",17,"Oak Willow",5
"21588","2020-04-08 09:15:00",17,"Oak Willow",6
"21589","2020-04-08 09:15:00",17,"Oak Willow",7
"21590","2020-04-08 09:15:00",17,"Oak Willow",5
"21591","2020-04-08 09:15:00",18,"East Parton",4
"21592","2020-04-08 09:15:00",18,"East Parton",4
"21593","2020-04-08 09:15:00",18,"East Parton",3
"21594","2020-04-08 09:15:00",18,"East Parton",4
"21595","2020-04-08 09:15:00",18,"East Parton",4
"21596","2020-04-08 09:15:00",18,"East Parton",4
"21597","2020-04-08 09:15:00",18,"East Parton",4
"21598","2020-04-08 09:15:00",18,"East Parton",4
"21599","2020-04-08 09:15:00",18,"East Parton",4
"21600","2020-04-08 09:15:00",18,"East Parton",4
"21601","2020-04-08 09:15:00",18,"East Parton",3
"21602","2020-04-08 09:15:00",18,"East Parton",4
"21603","2020-04-08 09:15:00",18,"East Parton",4
"21604","2020-04-08 09:15:00",18,"East Parton",4
"21605","2020-04-08 09:15:00",18,"East Parton",3
"21606","2020-04-08 09:15:00",18,"East Parton",3
"21607","2020-04-08 09:15:00",18,"East Parton",5
"21608","2020-04-08 09:15:00",18,"East Parton",5
"21609","2020-04-08 09:15:00",18,"East Parton",5
"21610","2020-04-08 09:15:00",18,"East Parton",4
"21611","2020-04-08 09:15:00",18,"East Parton",4
"21612","2020-04-08 09:15:00",18,"East Parton",3
"21613","2020-04-08 09:15:00",18,"East Parton",4
"21614","2020-04-08 09:15:00",18,"East Parton",4
"21615","2020-04-08 09:15:00",18,"East Parton",3
"21616","2020-04-08 09:15:00",18,"East Parton",4
"21617","2020-04-08 09:15:00",18,"East Parton",3
"21618","2020-04-08 09:15:00",18,"East Parton",4
"21619","2020-04-08 09:15:00",18,"East Parton",4
"21620","2020-04-08 09:15:00",18,"East Parton",3
"21621","2020-04-08 09:15:00",18,"East Parton",4
"21622","2020-04-08 09:15:00",18,"East Parton",5
"21623","2020-04-08 09:15:00",18,"East Parton",3
"21624","2020-04-08 09:15:00",18,"East Parton",4
"21625","2020-04-08 09:15:00",18,"East Parton",4
"21626","2020-04-08 09:15:00",18,"East Parton",4
"21627","2020-04-08 09:15:00",18,"East Parton",4
"21628","2020-04-08 09:15:00",18,"East Parton",4
"21629","2020-04-08 09:15:00",18,"East Parton",4
"21630","2020-04-08 09:15:00",18,"East Parton",4
"21631","2020-04-08 09:15:00",18,"East Parton",5
"21632","2020-04-08 09:15:00",18,"East Parton",4
"21633","2020-04-08 09:15:00",18,"East Parton",4
"21634","2020-04-08 09:15:00",18,"East Parton",4
"21635","2020-04-08 09:15:00",18,"East Parton",4
"21636","2020-04-08 09:15:00",18,"East Parton",4
"21637","2020-04-08 09:15:00",18,"East Parton",5
"21638","2020-04-08 09:15:00",18,"East Parton",2
"21639","2020-04-08 09:15:00",18,"East Parton",6
"21640","2020-04-08 09:15:00",18,"East Parton",4
"21641","2020-04-08 09:15:00",18,"East Parton",4
"21642","2020-04-08 09:15:00",18,"East Parton",4
"21643","2020-04-08 09:15:00",18,"East Parton",3
"21644","2020-04-08 09:15:00",18,"East Parton",3
"21645","2020-04-08 09:15:00",18,"East Parton",5
"21646","2020-04-08 09:15:00",18,"East Parton",5
"21647","2020-04-08 09:15:00",18,"East Parton",3
"21648","2020-04-08 09:15:00",18,"East Parton",4
"21649","2020-04-08 09:15:00",18,"East Parton",4
"21650","2020-04-08 09:15:00",18,"East Parton",4
"21651","2020-04-08 09:15:00",18,"East Parton",4
"21652","2020-04-08 09:15:00",18,"East Parton",4
"21653","2020-04-08 09:15:00",18,"East Parton",3
"21654","2020-04-08 09:15:00",18,"East Parton",3
"21655","2020-04-08 09:15:00",18,"East Parton",4
"21656","2020-04-08 09:15:00",18,"East Parton",4
"21657","2020-04-08 09:15:00",18,"East Parton",4
"21658","2020-04-08 09:15:00",18,"East Parton",3
"21659","2020-04-08 09:15:00",18,"East Parton",4
"21660","2020-04-08 09:15:00",18,"East Parton",3
"21661","2020-04-08 09:15:00",18,"East Parton",3
"21662","2020-04-08 09:15:00",18,"East Parton",4
"21663","2020-04-08 09:15:00",18,"East Parton",4
"21664","2020-04-08 09:15:00",18,"East Parton",3
"21665","2020-04-08 09:15:00",18,"East Parton",4
"21666","2020-04-08 09:15:00",18,"East Parton",3
"21667","2020-04-08 09:15:00",18,"East Parton",3
"21668","2020-04-08 09:15:00",18,"East Parton",3
"21669","2020-04-08 09:15:00",18,"East Parton",4
"21670","2020-04-08 09:15:00",18,"East Parton",4
"21671","2020-04-08 09:15:00",18,"East Parton",4
"21672","2020-04-08 09:15:00",18,"East Parton",5
"21673","2020-04-08 09:15:00",18,"East Parton",3
"21674","2020-04-08 09:15:00",18,"East Parton",5
"21675","2020-04-08 09:15:00",18,"East Parton",4
"21676","2020-04-08 09:15:00",18,"East Parton",4
"21677","2020-04-08 09:15:00",18,"East Parton",4
"21678","2020-04-08 09:15:00",18,"East Parton",5
"21679","2020-04-08 09:15:00",18,"East Parton",4
"21680","2020-04-08 09:15:00",18,"East Parton",3
"21681","2020-04-08 09:15:00",18,"East Parton",5
"21682","2020-04-08 09:15:00",18,"East Parton",4
"21683","2020-04-08 09:15:00",18,"East Parton",4
"21684","2020-04-08 09:15:00",18,"East Parton",3
"21685","2020-04-08 09:15:00",18,"East Parton",3
"21686","2020-04-08 09:15:00",18,"East Parton",4
"21687","2020-04-08 09:15:00",18,"East Parton",5
"21688","2020-04-08 09:15:00",18,"East Parton",4
"21689","2020-04-08 09:15:00",18,"East Parton",4
"21690","2020-04-08 09:15:00",18,"East Parton",3
"21691","2020-04-08 09:15:00",18,"East Parton",3
"21692","2020-04-08 09:15:00",18,"East Parton",2
"21693","2020-04-08 09:15:00",18,"East Parton",4
"21694","2020-04-08 09:15:00",18,"East Parton",3
"21695","2020-04-08 09:15:00",18,"East Parton",4
"21696","2020-04-08 09:15:00",18,"East Parton",4
"21697","2020-04-08 09:15:00",18,"East Parton",4
"21698","2020-04-08 09:15:00",18,"East Parton",3
"21699","2020-04-08 09:15:00",18,"East Parton",5
"21700","2020-04-08 09:15:00",18,"East Parton",3
"21701","2020-04-08 09:15:00",18,"East Parton",3
"21702","2020-04-08 09:15:00",19,"West Parton",2
"21703","2020-04-08 09:15:00",19,"West Parton",2
"21704","2020-04-08 09:15:00",19,"West Parton",2
"21705","2020-04-08 09:15:00",19,"West Parton",1
"21706","2020-04-08 09:15:00",19,"West Parton",2
"21707","2020-04-08 09:15:00",19,"West Parton",1
"21708","2020-04-08 09:15:00",19,"West Parton",3
"21709","2020-04-08 09:15:00",19,"West Parton",2
"21710","2020-04-08 09:15:00",19,"West Parton",2
"21711","2020-04-08 09:15:00",19,"West Parton",3
"21712","2020-04-08 09:15:00",19,"West Parton",2
"21713","2020-04-08 09:15:00",19,"West Parton",3
"21714","2020-04-08 09:15:00",19,"West Parton",2
"21715","2020-04-08 09:15:00",19,"West Parton",2
"21716","2020-04-08 09:15:00",19,"West Parton",3
"21717","2020-04-08 09:15:00",19,"West Parton",3
"21718","2020-04-08 09:20:00",1,"Palace Hills",4
"21719","2020-04-08 09:20:00",1,"Palace Hills",4
"21720","2020-04-08 09:20:00",1,"Palace Hills",3
"21721","2020-04-08 09:20:00",1,"Palace Hills",5
"21722","2020-04-08 09:20:00",1,"Palace Hills",3
"21723","2020-04-08 09:20:00",1,"Palace Hills",5
"21724","2020-04-08 09:20:00",1,"Palace Hills",3
"21725","2020-04-08 09:20:00",1,"Palace Hills",3
"21726","2020-04-08 09:20:00",1,"Palace Hills",4
"21727","2020-04-08 09:20:00",1,"Palace Hills",5
"21728","2020-04-08 09:20:00",1,"Palace Hills",4
"21729","2020-04-08 09:20:00",1,"Palace Hills",4
"21730","2020-04-08 09:20:00",1,"Palace Hills",3
"21731","2020-04-08 09:20:00",1,"Palace Hills",4
"21732","2020-04-08 09:20:00",1,"Palace Hills",3
"21733","2020-04-08 09:20:00",1,"Palace Hills",5
"21734","2020-04-08 09:20:00",1,"Palace Hills",5
"21735","2020-04-08 09:20:00",1,"Palace Hills",6
"21736","2020-04-08 09:20:00",1,"Palace Hills",5
"21737","2020-04-08 09:20:00",1,"Palace Hills",6
"21738","2020-04-08 09:20:00",1,"Palace Hills",6
"21739","2020-04-08 09:20:00",1,"Palace Hills",5
"21740","2020-04-08 09:20:00",1,"Palace Hills",7
"21741","2020-04-08 09:20:00",1,"Palace Hills",6
"21742","2020-04-08 09:20:00",1,"Palace Hills",4
"21743","2020-04-08 09:20:00",1,"Palace Hills",6
"21744","2020-04-08 09:20:00",1,"Palace Hills",6
"21745","2020-04-08 09:20:00",1,"Palace Hills",7
"21746","2020-04-08 09:20:00",1,"Palace Hills",6
"21747","2020-04-08 09:20:00",1,"Palace Hills",6
"21748","2020-04-08 09:20:00",1,"Palace Hills",7
"21749","2020-04-08 09:20:00",1,"Palace Hills",6
"21750","2020-04-08 09:20:00",1,"Palace Hills",7
"21751","2020-04-08 09:20:00",1,"Palace Hills",6
"21752","2020-04-08 09:20:00",1,"Palace Hills",6
"21753","2020-04-08 09:20:00",1,"Palace Hills",7
"21754","2020-04-08 09:20:00",1,"Palace Hills",6
"21755","2020-04-08 09:20:00",1,"Palace Hills",6
"21756","2020-04-08 09:20:00",1,"Palace Hills",6
"21757","2020-04-08 09:20:00",1,"Palace Hills",5
"21758","2020-04-08 09:20:00",1,"Palace Hills",6
"21759","2020-04-08 09:20:00",2,"Northwest",6
"21760","2020-04-08 09:20:00",2,"Northwest",5
"21761","2020-04-08 09:20:00",2,"Northwest",5
"21762","2020-04-08 09:20:00",2,"Northwest",4
"21763","2020-04-08 09:20:00",2,"Northwest",7
"21764","2020-04-08 09:20:00",2,"Northwest",5
"21765","2020-04-08 09:20:00",2,"Northwest",5
"21766","2020-04-08 09:20:00",2,"Northwest",5
"21767","2020-04-08 09:20:00",2,"Northwest",5
"21768","2020-04-08 09:20:00",2,"Northwest",6
"21769","2020-04-08 09:20:00",2,"Northwest",5
"21770","2020-04-08 09:20:00",2,"Northwest",6
"21771","2020-04-08 09:20:00",2,"Northwest",5
"21772","2020-04-08 09:20:00",2,"Northwest",6
"21773","2020-04-08 09:20:00",2,"Northwest",5
"21774","2020-04-08 09:20:00",2,"Northwest",4
"21775","2020-04-08 09:20:00",2,"Northwest",4
"21776","2020-04-08 09:20:00",2,"Northwest",5
"21777","2020-04-08 09:20:00",2,"Northwest",5
"21778","2020-04-08 09:20:00",2,"Northwest",6
"21779","2020-04-08 09:20:00",2,"Northwest",5
"21780","2020-04-08 09:20:00",2,"Northwest",5
"21781","2020-04-08 09:20:00",2,"Northwest",5
"21782","2020-04-08 09:20:00",2,"Northwest",6
"21783","2020-04-08 09:20:00",2,"Northwest",5
"21784","2020-04-08 09:20:00",2,"Northwest",5
"21785","2020-04-08 09:20:00",2,"Northwest",5
"21786","2020-04-08 09:20:00",2,"Northwest",7
"21787","2020-04-08 09:20:00",2,"Northwest",6
"21788","2020-04-08 09:20:00",2,"Northwest",6
"21789","2020-04-08 09:20:00",2,"Northwest",5
"21790","2020-04-08 09:20:00",2,"Northwest",5
"21791","2020-04-08 09:20:00",2,"Northwest",5
"21792","2020-04-08 09:20:00",2,"Northwest",6
"21793","2020-04-08 09:20:00",2,"Northwest",6
"21794","2020-04-08 09:20:00",2,"Northwest",5
"21795","2020-04-08 09:20:00",2,"Northwest",5
"21796","2020-04-08 09:20:00",2,"Northwest",5
"21797","2020-04-08 09:20:00",2,"Northwest",5
"21798","2020-04-08 09:20:00",2,"Northwest",5
"21799","2020-04-08 09:20:00",2,"Northwest",7
"21800","2020-04-08 09:20:00",2,"Northwest",6
